local_item_id,market_hash_name,chinese_name,tier,enabled
10754,StatTrak™ R8 Revolver | Survivalist (Field-Tested),R8左轮手枪（StatTrak™） | 生存主义者 (久经沙场),2,1
10755,MP7 | Powercore (Battle-Scarred),MP7 | 权力之心 (战痕累累),2,1
10756,P90 | Traction (Battle-Scarred),P90 | 牵引力 (战痕累累),2,1
10757,R8 Revolver | Survivalist (Factory New),R8左轮手枪 | 生存主义者 (崭新出厂),2,1
10758,G3SG1 | High Seas (Battle-Scarred),G3SG1 | 公海 (战痕累累),2,1
10759,StatTrak™ MP9 | Capillary (Minimal Wear),MP9（StatTrak™） | 毛细血管 (略有磨损),2,1
10760,StatTrak™ Dual Berettas | Shred (Field-Tested),双持贝瑞塔（StatTrak™） | 碎片 (久经沙场),2,1
10761,Dual Berettas | Shred (Factory New),双持贝瑞塔 | 碎片 (崭新出厂),2,1
10762,StatTrak™ CZ75-Auto | Eco (Minimal Wear),CZ75自动型（StatTrak™） | 经济 (略有磨损),2,1
10763,StatTrak™ AWP | PAW (Factory New),AWP（StatTrak™） | 猫猫狗狗 (崭新出厂),2,1
10764,★ Stiletto Knife | Urban Masked (Field-Tested),短剑（★） | 都市伪装 (久经沙场),2,1
10765,StatTrak™ Desert Eagle | Code Red (Field-Tested),沙漠之鹰（StatTrak™） | 红色代号 (久经沙场),2,1
10766,CZ75-Auto | Eco (Field-Tested),CZ75自动型 | 经济 (久经沙场),2,1
10767,AUG | Amber Slipstream (Minimal Wear),AUG | 琥珀冲流 (略有磨损),2,1
10768,StatTrak™ MP7 | Powercore (Field-Tested),MP7（StatTrak™） | 权力之心 (久经沙场),2,1
10769,M4A1-S | Nightmare (Well-Worn),M4A1消音版 | 梦魇 (破损不堪),2,1
10770,AWP | PAW (Battle-Scarred),AWP | 猫猫狗狗 (战痕累累),2,1
10771,Sawed-Off | Devourer (Field-Tested),截短霰弹枪 | 吞噬 (久经沙场),2,1
10772,StatTrak™ Tec-9 | Snek-9 (Battle-Scarred),Tec-9（StatTrak™） | 蛇-9 (战痕累累),2,1
10773,StatTrak™ Glock-18 | Warhawk (Field-Tested),格洛克18型（StatTrak™） | 战鹰 (久经沙场),2,1
10774,StatTrak™ Dual Berettas | Shred (Factory New),双持贝瑞塔（StatTrak™） | 碎片 (崭新出厂),2,1
10775,StatTrak™ AK-47 | Neon Rider (Field-Tested),AK-47（StatTrak™） | 霓虹骑士 (久经沙场),2,1
10776,M4A1-S | Nightmare (Factory New),M4A1消音版 | 梦魇 (崭新出厂),2,1
10777,StatTrak™ AWP | PAW (Field-Tested),AWP（StatTrak™） | 猫猫狗狗 (久经沙场),2,1
10778,Nova | Toy Soldier (Battle-Scarred),新星 | 玩具士兵 (战痕累累),2,1
10779,StatTrak™ R8 Revolver | Survivalist (Minimal Wear),R8左轮手枪（StatTrak™） | 生存主义者 (略有磨损),2,1
10780,MP7 | Powercore (Well-Worn),MP7 | 权力之心 (破损不堪),2,1
10781,MP7 | Powercore (Factory New),MP7 | 权力之心 (崭新出厂),2,1
10782,StatTrak™ CZ75-Auto | Eco (Battle-Scarred),CZ75自动型（StatTrak™） | 经济 (战痕累累),2,1
10783,Nova | Toy Soldier (Field-Tested),新星 | 玩具士兵 (久经沙场),2,1
10784,MP7 | Powercore (Field-Tested),MP7 | 权力之心 (久经沙场),2,1
10785,StatTrak™ Dual Berettas | Shred (Well-Worn),双持贝瑞塔（StatTrak™） | 碎片 (破损不堪),2,1
10786,StatTrak™ MP9 | Capillary (Well-Worn),MP9（StatTrak™） | 毛细血管 (破损不堪),2,1
10787,Nova | Toy Soldier (Minimal Wear),新星 | 玩具士兵 (略有磨损),2,1
10788,CZ75-Auto | Eco (Well-Worn),CZ75自动型 | 经济 (破损不堪),2,1
10789,StatTrak™ Nova | Toy Soldier (Field-Tested),新星（StatTrak™） | 玩具士兵 (久经沙场),2,1
10790,StatTrak™ P90 | Traction (Factory New),P90（StatTrak™） | 牵引力 (崭新出厂),2,1
10791,StatTrak™ MP9 | Capillary (Battle-Scarred),MP9（StatTrak™） | 毛细血管 (战痕累累),2,1
10792,StatTrak™ G3SG1 | High Seas (Minimal Wear),G3SG1（StatTrak™） | 公海 (略有磨损),2,1
10793,FAMAS | Eye of Athena (Minimal Wear),法玛斯 | 雅典娜之眼 (略有磨损),2,1
10794,R8 Revolver | Survivalist (Minimal Wear),R8左轮手枪 | 生存主义者 (略有磨损),2,1
10795,AUG | Amber Slipstream (Well-Worn),AUG | 琥珀冲流 (破损不堪),2,1
10796,CZ75-Auto | Eco (Battle-Scarred),CZ75自动型 | 经济 (战痕累累),2,1
10797,Sawed-Off | Devourer (Minimal Wear),截短霰弹枪 | 吞噬 (略有磨损),2,1
10798,StatTrak™ AUG | Amber Slipstream (Factory New),AUG（StatTrak™） | 琥珀冲流 (崭新出厂),2,1
10799,★ Stiletto Knife | Scorched (Field-Tested),短剑（★） | 枯焦之色 (久经沙场),2,1
10800,StatTrak™ AUG | Amber Slipstream (Field-Tested),AUG（StatTrak™） | 琥珀冲流 (久经沙场),2,1
10944,Sticker | Ninjas in Pyjamas | London 2018,印花 | Ninjas in Pyjamas | 2018年伦敦锦标赛,2,1
10945,Sticker | Virtus.Pro | London 2018,印花 | Virtus.Pro | 2018年伦敦锦标赛,2,1
10946,Sticker | BIG | London 2018,印花 | BIG | 2018年伦敦锦标赛,2,1
10947,Sticker | Astralis | London 2018,印花 | Astralis | 2018年伦敦锦标赛,2,1
10955,StatTrak™ Sawed-Off | Devourer (Factory New),截短霰弹枪（StatTrak™） | 吞噬 (崭新出厂),2,1
10956,★ StatTrak™ Ursus Knife,熊刀（★ StatTrak™）,2,1
10958,★ Talon Knife | Forest DDPAT (Field-Tested),锯齿爪刀（★） | 森林 DDPAT (久经沙场),2,1
10959,★ Stiletto Knife | Stained (Minimal Wear),短剑（★） | 人工染色 (略有磨损),2,1
10960,London 2018 Inferno Souvenir Package,2018年伦敦锦标赛炼狱小镇纪念包,2,1
10962,Souvenir AUG | Sweeper (Field-Tested),AUG（纪念品） | 扫频仪 (久经沙场),2,1
10963,London 2018 Mirage Souvenir Package,2018年伦敦锦标赛荒漠迷城纪念包,2,1
10964,Souvenir R8 Revolver | Nitro (Battle-Scarred),R8左轮手枪（纪念品） | 氮化处理 (战痕累累),2,1
10965,Souvenir MP5-SD | Dirt Drop (Field-Tested),MP5-SD（纪念品） | 越野 (久经沙场),2,1
10967,★ Navaja Knife,折刀（★）,2,1
10969,London 2018 Overpass Souvenir Package,2018年伦敦锦标赛死亡游乐园纪念包,2,1
10970,Souvenir R8 Revolver | Nitro (Field-Tested),R8左轮手枪（纪念品） | 氮化处理 (久经沙场),2,1
10971,StatTrak™ FAMAS | Eye of Athena (Factory New),法玛斯（StatTrak™） | 雅典娜之眼 (崭新出厂),2,1
10972,Souvenir PP-Bizon | Candy Apple (Field-Tested),PP-野牛（纪念品） | 红苹果 (久经沙场),2,1
10973,Souvenir UMP-45 | Mudder (Field-Tested),UMP-45（纪念品） | 泥地杀手 (久经沙场),2,1
10974,Sticker | stanislaw | London 2018,印花 | stanislaw | 2018年伦敦锦标赛,2,1
10975,Sticker | k0nfig | London 2018,印花 | k0nfig | 2018年伦敦锦标赛,2,1
10976,Sticker | HellRaisers (Holo) | London 2018,印花 | HellRaisers（全息）| 2018年伦敦锦标赛,2,1
10977,Sticker | vice | London 2018,印花 | vice | 2018年伦敦锦标赛,2,1
10978,Sticker | woxic | London 2018,印花 | woxic | 2018年伦敦锦标赛,2,1
10979,Sticker | OpTic Gaming (Holo) | London 2018,印花 | OpTic Gaming（全息）| 2018年伦敦锦标赛,2,1
10980,Sticker | Gambit Esports (Holo) | London 2018,印花 | Gambit Esports（全息）| 2018年伦敦锦标赛,2,1
10981,Sticker | NiKo | London 2018,印花 | NiKo | 2018年伦敦锦标赛,2,1
10982,Sticker | kennyS | London 2018,印花 | kennyS | 2018年伦敦锦标赛,2,1
10983,Sticker | Tyloo | London 2018,印花 | Tyloo | 2018年伦敦锦标赛,2,1
10984,Sticker | rain | London 2018,印花 | rain | 2018年伦敦锦标赛,2,1
10985,Sticker | shox | London 2018,印花 | shox | 2018年伦敦锦标赛,2,1
10988,StatTrak™ AUG | Amber Slipstream (Battle-Scarred),AUG（StatTrak™） | 琥珀冲流 (战痕累累),2,1
10989,Sticker | Xizt | London 2018,印花 | Xizt | 2018年伦敦锦标赛,2,1
10990,Sticker | electronic | London 2018,印花 | electronic | 2018年伦敦锦标赛,2,1
10991,Sticker | hutji | London 2018,印花 | hutji | 2018年伦敦锦标赛,2,1
10992,Sticker | GeT_RiGhT | London 2018,印花 | GeT_RiGhT | 2018年伦敦锦标赛,2,1
10993,Sticker | Dosia | London 2018,印花 | Dosia | 2018年伦敦锦标赛,2,1
10994,Sticker | G2 Esports (Holo) | London 2018,印花 | G2 Esports（全息）| 2018年伦敦锦标赛,2,1
10995,Sticker | EliGE | London 2018,印花 | EliGE | 2018年伦敦锦标赛,2,1
10998,Sticker | mousesports (Holo) | London 2018,印花 | mousesports（全息）| 2018年伦敦锦标赛,2,1
11000,Sticker | Renegades (Holo) | London 2018,印花 | Renegades（全息）| 2018年伦敦锦标赛,2,1
11101,Sticker | Cloud9 (Foil) | London 2018,印花 | Cloud9（闪亮）| 2018年伦敦锦标赛,2,1
11102,Souvenir MP9 | Slide (Field-Tested),MP9（纪念品） | 滑移 (久经沙场),2,1
11103,Sticker | ANGE1 (Foil) | London 2018,印花 | ANGE1（闪亮）| 2018年伦敦锦标赛,2,1
11104,London 2018 Nuke Souvenir Package,2018年伦敦锦标赛核子危机纪念包,2,1
11105,Souvenir SG 553 | Integrale (Well-Worn),SG 553（纪念品） | 意式拉力 (破损不堪),2,1
11106,Sticker | jkaem | London 2018,印花 | jkaem | 2018年伦敦锦标赛,2,1
11107,Souvenir MAG-7 | Rust Coat (Well-Worn),MAG-7（纪念品） | 外表生锈 (破损不堪),2,1
11108,Sticker | Golden | London 2018,印花 | Golden | 2018年伦敦锦标赛,2,1
11109,Sticker | autimatic | London 2018,印花 | autimatic | 2018年伦敦锦标赛,2,1
11110,Sticker | nitr0 | London 2018,印花 | nitr0 | 2018年伦敦锦标赛,2,1
11112,Souvenir UMP-45 | Mudder (Minimal Wear),UMP-45（纪念品） | 泥地杀手 (略有磨损),2,1
11113,Sticker | Virtus.Pro (Holo) | London 2018,印花 | Virtus.Pro（全息）| 2018年伦敦锦标赛,2,1
11114,Sticker | flusha | London 2018,印花 | flusha | 2018年伦敦锦标赛,2,1
11115,Sticker | Hobbit | London 2018,印花 | Hobbit | 2018年伦敦锦标赛,2,1
11116,Sticker | NEO | London 2018,印花 | NEO | 2018年伦敦锦标赛,2,1
11117,Sticker | DavCost | London 2018,印花 | DavCost | 2018年伦敦锦标赛,2,1
11118,Sticker | f0rest | London 2018,印花 | f0rest | 2018年伦敦锦标赛,2,1
11119,Sticker | jks | London 2018,印花 | jks | 2018年伦敦锦标赛,2,1
11120,Sticker | sdy | London 2018,印花 | sdy | 2018年伦敦锦标赛,2,1
11121,Sticker | DavCost (Foil) | London 2018,印花 | DavCost（闪亮）| 2018年伦敦锦标赛,2,1
11122,Sticker | REZ | London 2018,印花 | REZ | 2018年伦敦锦标赛,2,1
11124,Sticker | ropz (Foil) | London 2018,印花 | ropz（闪亮）| 2018年伦敦锦标赛,2,1
11125,Sticker | suNny | London 2018,印花 | suNny | 2018年伦敦锦标赛,2,1
11126,Sticker | Snax | London 2018,印花 | Snax | 2018年伦敦锦标赛,2,1
11127,Sticker | captainMo (Foil) | London 2018,印花 | captainMo（闪亮）| 2018年伦敦锦标赛,2,1
11128,Sticker | Dima | London 2018,印花 | Dima | 2018年伦敦锦标赛,2,1
11129,Sticker | oskar | London 2018,印花 | oskar | 2018年伦敦锦标赛,2,1
11130,Sticker | jmqa | London 2018,印花 | jmqa | 2018年伦敦锦标赛,2,1
11131,Souvenir MAG-7 | Rust Coat (Battle-Scarred),MAG-7（纪念品） | 外表生锈 (战痕累累),2,1
11132,Sticker | flamie (Foil) | London 2018,印花 | flamie（闪亮）| 2018年伦敦锦标赛,2,1
11133,Sticker | bodyy | London 2018,印花 | bodyy | 2018年伦敦锦标赛,2,1
11134,Sticker | Golden (Foil) | London 2018,印花 | Golden（闪亮）| 2018年伦敦锦标赛,2,1
11135,Sticker | tarik | London 2018,印花 | tarik | 2018年伦敦锦标赛,2,1
11136,Sticker | cadiaN | London 2018,印花 | cadiaN | 2018年伦敦锦标赛,2,1
11137,Sticker | captainMo | London 2018,印花 | captainMo | 2018年伦敦锦标赛,2,1
11138,Sticker | MSL | London 2018,印花 | MSL | 2018年伦敦锦标赛,2,1
11139,Sticker | waterfaLLZ (Foil) | London 2018,印花 | waterfaLLZ（闪亮）| 2018年伦敦锦标赛,2,1
11140,Sticker | Snappi (Foil) | London 2018,印花 | Snappi（闪亮）| 2018年伦敦锦标赛,2,1
11141,Sticker | RUSH | London 2018,印花 | RUSH | 2018年伦敦锦标赛,2,1
11142,Sticker | Zeus | London 2018,印花 | Zeus | 2018年伦敦锦标赛,2,1
11143,Sticker | GuardiaN | London 2018,印花 | GuardiaN | 2018年伦敦锦标赛,2,1
11144,Sticker | mou | London 2018,印花 | mou | 2018年伦敦锦标赛,2,1
11145,Sticker | olofmeister | London 2018,印花 | olofmeister | 2018年伦敦锦标赛,2,1
11146,Sticker | Boombl4 | London 2018,印花 | Boombl4 | 2018年伦敦锦标赛,2,1
11148,Sticker | waterfaLLZ | London 2018,印花 | waterfaLLZ | 2018年伦敦锦标赛,2,1
11149,Sticker | tabseN | London 2018,印花 | tabseN | 2018年伦敦锦标赛,2,1
11150,Sticker | crush | London 2018,印花 | crush | 2018年伦敦锦标赛,2,1
11151,Sticker | AdreN (Foil) | London 2018,印花 | AdreN （闪亮） | 2018年伦敦锦标赛,2,1
11152,Sticker | Calyx | London 2018,印花 | Calyx | 2018年伦敦锦标赛,2,1
11153,Sticker | USTILO (Foil) | London 2018,印花 | USTILO（闪亮）| 2018年伦敦锦标赛,2,1
11155,Sticker | yay | London 2018,印花 | yay | 2018年伦敦锦标赛,2,1
11156,Sticker | cajunb | London 2018,印花 | cajunb | 2018年伦敦锦标赛,2,1
11157,Sticker | xccurate | London 2018,印花 | xccurate | 2018年伦敦锦标赛,2,1
11158,Sticker | DeadFox | London 2018,印花 | DeadFox | 2018年伦敦锦标赛,2,1
11159,Sticker | k0nfig (Foil) | London 2018,印花 | k0nfig（闪亮）| 2018年伦敦锦标赛,2,1
11160,Sticker | SicK (Foil) | London 2018,印花 | SicK（闪亮）| 2018年伦敦锦标赛,2,1
11161,Sticker | Nifty (Foil) | London 2018,印花 | Nifty（闪亮）| 2018年伦敦锦标赛,2,1
11162,Souvenir M4A4 | Converter (Field-Tested),M4A4（纪念品） | 变频器 (久经沙场),2,1
11163,Souvenir PP-Bizon | Candy Apple (Factory New),PP-野牛（纪念品） | 红苹果 (崭新出厂),2,1
11164,Sticker | S0tF1k | London 2018,印花 | S0tF1k | 2018年伦敦锦标赛,2,1
11165,Sticker | cajunb (Foil) | London 2018,印花 | cajunb（闪亮）| 2018年伦敦锦标赛,2,1
11166,Sticker | BnTeT | London 2018,印花 | BnTeT | 2018年伦敦锦标赛,2,1
11167,Sticker | DD | London 2018,印花 | DD | 2018年伦敦锦标赛,2,1
11168,Sticker | Hiko (Foil) | London 2018,印花 | Hiko（闪亮）| 2018年伦敦锦标赛,2,1
11169,Sticker | somebody | London 2018,印花 | somebody | 2018年伦敦锦标赛,2,1
11171,Sticker | Kvik | London 2018,印花 | Kvik | 2018年伦敦锦标赛,2,1
11172,Sticker | coldzera | London 2018,印花 | coldzera | 2018年伦敦锦标赛,2,1
11173,Sticker | gob b | London 2018,印花 | gob b | 2018年伦敦锦标赛,2,1
11174,London 2018 Cache Souvenir Package,2018年伦敦锦标赛死城之谜纪念包,2,1
11175,Sticker | COLDYY1 (Foil) | London 2018,印花 | COLDYY1（闪亮）| 2018年伦敦锦标赛,2,1
11176,Sticker | paz | London 2018,印花 | paz | 2018年伦敦锦标赛,2,1
11177,Sticker | North | London 2018,印花 | North | 2018年伦敦锦标赛,2,1
11178,Sticker | Rickeh | London 2018,印花 | Rickeh | 2018年伦敦锦标赛,2,1
11179,Sticker | ISSAA | London 2018,印花 | ISSAA | 2018年伦敦锦标赛,2,1
11180,Sticker | COLDYY1 | London 2018,印花 | COLDYY1 | 2018年伦敦锦标赛,2,1
11182,Sticker | byali | London 2018,印花 | byali | 2018年伦敦锦标赛,2,1
11183,Sticker | balblna | London 2018,印花 | balblna | 2018年伦敦锦标赛,2,1
11184,Sticker | chrisJ | London 2018,印花 | chrisJ | 2018年伦敦锦标赛,2,1
11186,Souvenir MP9 | Slide (Minimal Wear),MP9（纪念品） | 滑移 (略有磨损),2,1
11189,Sticker | dupreeh | London 2018,印花 | dupreeh | 2018年伦敦锦标赛,2,1
11190,Sticker | ShahZaM | London 2018,印花 | ShahZaM | 2018年伦敦锦标赛,2,1
11191,Sticker | JW | London 2018,印花 | JW | 2018年伦敦锦标赛,2,1
11192,Sticker | Zeus (Foil) | London 2018,印花 | Zeus（闪亮）| 2018年伦敦锦标赛,2,1
11193,Sticker | AZR (Foil) | London 2018,印花 | AZR（闪亮）| 2018年伦敦锦标赛,2,1
11194,★ StatTrak™ Talon Knife | Scorched (Field-Tested),锯齿爪刀（★ StatTrak™） | 枯焦之色 (久经沙场),2,1
11195,Sticker | Fnatic (Holo) | London 2018,印花 | Fnatic（全息）| 2018年伦敦锦标赛,2,1
11196,Sticker | Winstrike Team (Foil) | London 2018,印花 | Winstrike Team（闪亮）| 2018年伦敦锦标赛,2,1
11197,Sticker | dephh (Foil) | London 2018,印花 | dephh（闪亮）| 2018年伦敦锦标赛,2,1
11198,Sticker | AZR | London 2018,印花 | AZR | 2018年伦敦锦标赛,2,1
11199,Sticker | s1mple | London 2018,印花 | s1mple | 2018年伦敦锦标赛,2,1
11302,★ StatTrak™ Talon Knife | Boreal Forest (Battle-Scarred),锯齿爪刀（★ StatTrak™） | 北方森林 (战痕累累),2,1
11305,Sticker | BnTeT (Foil) | London 2018,印花 | BnTeT（闪亮）| 2018年伦敦锦标赛,2,1
11306,Souvenir SSG 08 | Hand Brake (Field-Tested),SSG 08（纪念品） | 手刹 (久经沙场),2,1
11307,Sticker | DD (Foil) | London 2018,印花 | DD（闪亮）| 2018年伦敦锦标赛,2,1
11308,Sticker | pashaBiceps | London 2018,印花 | pashaBiceps | 2018年伦敦锦标赛,2,1
11309,Sticker | compLexity Gaming (Foil) | London 2018,印花 | compLexity Gaming（闪亮）| 2018年伦敦锦标赛,2,1
11310,Souvenir Nova | Mandrel (Factory New),新星（纪念品） | 芯轴 (崭新出厂),2,1
11312,Sticker | tiziaN | London 2018,印花 | tiziaN | 2018年伦敦锦标赛,2,1
11314,Sticker | ShahZaM (Foil) | London 2018,印花 | ShahZaM（闪亮）| 2018年伦敦锦标赛,2,1
11315,Souvenir MAC-10 | Calf Skin (Minimal Wear),MAC-10（纪念品） | 小牛皮 (略有磨损),2,1
11316,Sticker | Renegades (Foil) | London 2018,印花 | Renegades（闪亮）| 2018年伦敦锦标赛,2,1
11317,Sticker | Hobbit (Foil) | London 2018,印花 | Hobbit（闪亮）| 2018年伦敦锦标赛,2,1
11318,Sticker | Kjaerbye (Foil) | London 2018,印花 | Kjaerbye（闪亮）| 2018年伦敦锦标赛,2,1
11320,Sticker | smooya | London 2018,印花 | smooya | 2018年伦敦锦标赛,2,1
11323,Sticker | Ex6TenZ (Gold) | London 2018,印花 | Ex6TenZ（金色）| 2018年伦敦锦标赛,2,1
11326,★ Ursus Knife | Forest DDPAT (Field-Tested),熊刀（★） | 森林 DDPAT (久经沙场),2,1
11327,Souvenir AUG | Sweeper (Minimal Wear),AUG（纪念品） | 扫频仪 (略有磨损),2,1
11328,Sticker | MICHU (Foil) | London 2018,印花 | MICHU（闪亮）| 2018年伦敦锦标赛,2,1
11329,Sticker | niko (Foil)  | London 2018,印花 | niko（闪亮）| 2018年伦敦锦标赛,2,1
11330,Sticker | Twistzz (Foil) | London 2018,印花 | Twistzz（闪亮）| 2018年伦敦锦标赛,2,1
11331,Sticker | snatchie (Foil) | London 2018,印花 | snatchie（闪亮）| 2018年伦敦锦标赛,2,1
11332,Sticker | XANTARES (Foil) | London 2018,印花 | XANTARES（闪亮）| 2018年伦敦锦标赛,2,1
11335,Sticker | Nifty (Gold) | London 2018,印花 | Nifty（金色）| 2018年伦敦锦标赛,2,1
11336,★ Ursus Knife | Boreal Forest (Field-Tested),熊刀（★） | 北方森林 (久经沙场),2,1
11339,Sticker | Lekr0 (Gold) | London 2018,印花 | Lekr0（金色）| 2018年伦敦锦标赛,2,1
11340,Souvenir PP-Bizon | Facility Sketch (Field-Tested),PP-野牛（纪念品） | 设施系列·速写图 (久经沙场),2,1
11343,Sticker | gob b (Foil) | London 2018,印花 | gob b（闪亮）| 2018年伦敦锦标赛,2,1
11344,Sticker | Rogue (Foil) | London 2018,印花 | Rogue（闪亮）| 2018年伦敦锦标赛,2,1
11345,Sticker | Team Liquid (Holo) | London 2018,印花 | Team Liquid（全息）| 2018年伦敦锦标赛,2,1
11347,Sticker | North (Holo) | London 2018,印花 | North（全息）| 2018年伦敦锦标赛,2,1
11349,Sticker | Magisk | London 2018,印花 | Magisk | 2018年伦敦锦标赛,2,1
11350,Sticker | crush (Foil) | London 2018,印花 | crush（闪亮）| 2018年伦敦锦标赛,2,1
11354,Sticker | aizy (Foil) | London 2018,印花 | aizy（闪亮）| 2018年伦敦锦标赛,2,1
11355,Sticker | COLDYY1 (Gold) | London 2018,印花 | COLDYY1（金色）| 2018年伦敦锦标赛,2,1
11362,Souvenir P250 | Vino Primo (Minimal Wear),P250（纪念品） | 葡萄酒 (略有磨损),2,1
11363,StatTrak™ Nova | Toy Soldier (Battle-Scarred),新星（StatTrak™） | 玩具士兵 (战痕累累),2,1
11364,Sticker | Snax (Foil) | London 2018,印花 | Snax（闪亮）| 2018年伦敦锦标赛,2,1
11365,Sticker | Astralis (Holo) | London 2018,印花 | Astralis（全息）| 2018年伦敦锦标赛,2,1
11366,Souvenir AUG | Sweeper (Well-Worn),AUG（纪念品） | 扫频仪 (破损不堪),2,1
11367,★ Navaja Knife | Night Stripe (Field-Tested),折刀（★） | 夜色 (久经沙场),2,1
11368,Souvenir UMP-45 | Mudder (Well-Worn),UMP-45（纪念品） | 泥地杀手 (破损不堪),2,1
11369,Sticker | paz (Foil) | London 2018,印花 | paz（闪亮）| 2018年伦敦锦标赛,2,1
11370,Sticker | jR (Foil) | London 2018,印花 | jR（闪亮）| 2018年伦敦锦标赛,2,1
11371,Sticker | MSL (Foil) | London 2018,印花 | MSL（闪亮）| 2018年伦敦锦标赛,2,1
11373,Souvenir Sawed-Off | Brake Light (Factory New),截短霰弹枪（纪念品） | 刹车灯 (崭新出厂),2,1
11376,Sticker | Virtus.Pro (Foil) | London 2018,印花 | Virtus.Pro（闪亮）| 2018年伦敦锦标赛,2,1
11378,Sticker | byali (Foil) | London 2018,印花 | byali（闪亮）| 2018年伦敦锦标赛,2,1
11379,Sticker | BnTeT (Gold) | London 2018,印花 | BnTeT（金色）| 2018年伦敦锦标赛,2,1
11380,Sticker | mir (Foil) | London 2018,印花 | mir（闪亮）| 2018年伦敦锦标赛,2,1
11381,Sticker | dupreeh (Foil) | London 2018,印花 | dupreeh（闪亮）| 2018年伦敦锦标赛,2,1
11382,Souvenir MAC-10 | Calf Skin (Well-Worn),MAC-10（纪念品） | 小牛皮 (破损不堪),2,1
11384,Sticker | olofmeister (Foil) | London 2018,印花 | olofmeister（闪亮）| 2018年伦敦锦标赛,2,1
11386,Souvenir USP-S | Check Engine (Minimal Wear),USP消音版（纪念品） | 引擎故障灯 (略有磨损),2,1
11388,★ Talon Knife,锯齿爪刀（★）,2,1
11390,Souvenir AK-47 | Safety Net (Field-Tested),AK-47（纪念品） | 安全网 (久经沙场),2,1
11391,★ Stiletto Knife | Blue Steel (Battle-Scarred),短剑（★） | 蓝钢 (战痕累累),2,1
11392,Souvenir MP5-SD | Dirt Drop (Well-Worn),MP5-SD（纪念品） | 越野 (破损不堪),2,1
11395,Souvenir PP-Bizon | Facility Sketch (Factory New),PP-野牛（纪念品） | 设施系列·速写图 (崭新出厂),2,1
11396,Souvenir Five-SeveN | Coolant (Field-Tested),FN57（纪念品） | 冷却剂 (久经沙场),2,1
11397,★ Stiletto Knife | Stained (Well-Worn),短剑（★） | 人工染色 (破损不堪),2,1
11398,Sticker | ShahZaM (Gold) | London 2018,印花 | ShahZaM（金色）| 2018年伦敦锦标赛,2,1
11399,Sticker | Gambit Esports (Foil) | London 2018,印花 | Gambit Esports（闪亮）| 2018年伦敦锦标赛,2,1
11400,Souvenir MP9 | Slide (Well-Worn),MP9（纪念品） | 滑移 (破损不堪),2,1
11401,★ Ursus Knife | Night Stripe (Minimal Wear),熊刀（★） | 夜色 (略有磨损),2,1
11402,Souvenir AUG | Sweeper (Battle-Scarred),AUG（纪念品） | 扫频仪 (战痕累累),2,1
11403,★ Navaja Knife | Scorched (Field-Tested),折刀（★） | 枯焦之色 (久经沙场),2,1
11404,StatTrak™ AWP | PAW (Well-Worn),AWP（StatTrak™） | 猫猫狗狗 (破损不堪),2,1
11405,AK-47 | Neon Rider (Well-Worn),AK-47 | 霓虹骑士 (破损不堪),2,1
11409,Souvenir USP-S | Check Engine (Factory New),USP消音版（纪念品） | 引擎故障灯 (崭新出厂),2,1
11410,Souvenir P250 | Facility Draft (Field-Tested),P250（纪念品） | 设施系列·草图 (久经沙场),2,1
11411,Souvenir Galil AR | Cold Fusion (Battle-Scarred),加利尔AR（纪念品） | 冰核聚变 (战痕累累),2,1
11412,Souvenir M4A4 | Converter (Factory New),M4A4（纪念品） | 变频器 (崭新出厂),2,1
11413,★ Navaja Knife | Urban Masked (Battle-Scarred),折刀（★） | 都市伪装 (战痕累累),2,1
11416,Souvenir Glock-18 | High Beam (Minimal Wear),格洛克18型（纪念品） | 远光灯 (略有磨损),2,1
11419,Sticker | Dosia (Foil) | London 2018,印花 | Dosia（闪亮）| 2018年伦敦锦标赛,2,1
11420,Sticker | nex (Foil) | London 2018,印花 | nex（闪亮）| 2018年伦敦锦标赛,2,1
11423,Souvenir USP-S | Check Engine (Well-Worn),USP消音版（纪念品） | 引擎故障灯 (破损不堪),2,1
11424,Sticker | nitr0 (Foil) | London 2018,印花 | nitr0（闪亮）| 2018年伦敦锦标赛,2,1
11426,Souvenir MP7 | Motherboard (Battle-Scarred),MP7（纪念品） | 主板 (战痕累累),2,1
11427,Souvenir UMP-45 | Facility Dark (Field-Tested),UMP-45（纪念品） | 设施系列·深色图 (久经沙场),2,1
11429,Souvenir UMP-45 | Mudder (Factory New),UMP-45（纪念品） | 泥地杀手 (崭新出厂),2,1
11430,Souvenir P250 | Exchanger (Field-Tested),P250（纪念品） | 交换机 (久经沙场),2,1
11431,★ Navaja Knife | Slaughter (Factory New),折刀（★） | 屠夫 (崭新出厂),2,1
11432,Souvenir R8 Revolver | Nitro (Minimal Wear),R8左轮手枪（纪念品） | 氮化处理 (略有磨损),2,1
11433,Souvenir MP5-SD | Dirt Drop (Factory New),MP5-SD（纪念品） | 越野 (崭新出厂),2,1
11434,Souvenir MP7 | Fade (Minimal Wear),MP7（纪念品） | 渐变之色 (略有磨损),2,1
11435,StatTrak™ Desert Eagle | Code Red (Factory New),沙漠之鹰（StatTrak™） | 红色代号 (崭新出厂),2,1
11436,Souvenir SSG 08 | Hand Brake (Battle-Scarred),SSG 08（纪念品） | 手刹 (战痕累累),2,1
11437,Souvenir M4A4 | Converter (Minimal Wear),M4A4（纪念品） | 变频器 (略有磨损),2,1
